sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
HN002-T2	AC005082.1	7	23210760	23234503	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	95	2	FALSE	GAIN	PASS
HN002-T2	AC005154.5	7	30536693	30590377	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	215	52	FALSE	GAIN	PASS
HN002-T2	AC005258.1	19	2269524	2341170	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	286	27	FALSE	DIPLOID	PASS
HN002-T2	AC005324.3	17	15474805	15554967	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	320	1	FALSE	DIPLOID	PASS
HN002-T2	AC005324.4	17	15603006	15648092	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	180	4	FALSE	DIPLOID	PASS
HN002-T2	AC005358.1	17	12626199	12661542	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	141	23	FALSE	DIPLOID	PASS
HN002-T2	AC005477.1	14	72456191	72458326	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	8	4	FALSE	DIPLOID	PASS
HN002-T2	AC005488.1	7	72459478	72464996	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	3	0	FALSE	GAIN	PASS
HN002-T2	AC005493.1	7	34685709	34699772	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	56	6	FALSE	GAIN	PASS
HN002-T2	AC005520.1	14	74318674	74398981	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	321	106	FALSE	DIPLOID	PASS
HN002-T2	AC005544.1	17	65027509	65028198	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	3	0	FALSE	DIPLOID	PASS
HN002-T2	AC005549.3	17	32581900	32582306	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	2	0	FALSE	DIPLOID	PASS
HN002-T2	AC005551.1	19	3482802	3483444	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	3	1	FALSE	DIPLOID	PASS
HN002-T2	AC005606.1	16	2031633	2032918	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	5	0	FALSE	DIPLOID	PASS
HN002-T2	AC005609.1	5	140240341	140243224	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	11	2	FALSE	DIPLOID	PASS
HN002-T2	AC005670.2	17	45000499	45127298	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	500	23	FALSE	DIPLOID	PASS
HN002-T2	AC005697.1	17	26125832	26220391	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	374	29	FALSE	DIPLOID	PASS
HN002-T2	AC005702.1	17	58018269	58050462	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	128	11	FALSE	DIPLOID	PASS
HN002-T2	AC005726.1	17	26782770	26941215	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	630	82	FALSE	DIPLOID	PASS
HN002-T2	AC005779.2	19	45683080	45705702	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	91	20	FALSE	DIPLOID	PASS
HN002-T2	AC005832.4	12	4714110	4771809	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	231	73	FALSE	DIPLOID	PASS
HN002-T2	AC005833.1	12	4758267	4883350	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	500	22	FALSE	DIPLOID	PASS
HN002-T2	AC005837.2	17	74729060	74734604	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	23	0	FALSE	DIPLOID	PASS
HN002-T2	AC005841.1	12	2958397	2966213	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	31	4	FALSE	DIPLOID	PASS
HN002-T2	AC005943.1	19	1578338	1605444	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	108	11	FALSE	DIPLOID	PASS
HN002-T2	AC006014.1	7	74999908	75005425	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	10	0	FALSE	GAIN	PASS
HN002-T2	AC006030.1	2	74438731	74590504	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	607	22	FALSE	DIPLOID	PASS
HN002-T2	AC006059.2	3	42747248	42846010	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	385	59	FALSE	HETLOSS	PASS
HN002-T2	AC006064.6	12	6666052	6716533	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	202	33	FALSE	DIPLOID	PASS
HN002-T2	AC006254.1	3	52847298	52869745	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	89	2	FALSE	HETLOSS	PASS
HN002-T2	AC006372.1	7	157318477	157320019	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	6	4	FALSE	GAIN	PASS
HN002-T2	AC006435.1	17	2310279	2318731	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	34	6	FALSE	DIPLOID	PASS
HN002-T2	AC006449.1	17	36884086	36884451	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	1	0	FALSE	DIPLOID	PASS
HN002-T2	AC006486.1	19	42738735	42759284	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	83	1	FALSE	DIPLOID	PASS
HN002-T2	AC006538.2	19	2717767	2740046	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	89	12	FALSE	DIPLOID	PASS
HN002-T2	AC006978.2	7	30402016	30452118	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	200	46	FALSE	GAIN	PASS
HN002-T2	AC007040.2	2	71166448	71222466	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	224	42	FALSE	DIPLOID	PASS
HN002-T2	AC007192.1	19	18263968	18288927	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	100	11	FALSE	DIPLOID	PASS
HN002-T2	AC007204.1	19	20047769	20048639	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	3	0	FALSE	DIPLOID	PASS
HN002-T2	AC007216.2	16	12062000	12062333	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	2	1	FALSE	DIPLOID	PASS
HN002-T2	AC007240.1	2	10262866	10339414	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	306	64	FALSE	DIPLOID	PASS
HN002-T2	AC007326.4	22	18893751	18935245	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	165	19	FALSE	DIPLOID	PASS
HN002-T2	AC007375.1	14	77564654	77691805	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	504	107	FALSE	DIPLOID	PASS
HN002-T2	AC007377.1	2	40488147	40490117	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	8	3	FALSE	DIPLOID	PASS
HN002-T2	AC007382.1	2	37068327	37068530	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	1	0	FALSE	DIPLOID	PASS
HN002-T2	AC007421.1	17	7517264	7517427	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	1	0	FALSE	DIPLOID	PASS
HN002-T2	AC007461.1	17	70036164	70036872	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	2	1	FALSE	DIPLOID	PASS
HN002-T2	AC007731.5	22	20783528	20800907	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	70	24	FALSE	DIPLOID	PASS
HN002-T2	AC007773.3	19	32895915	32896466	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	2	1	FALSE	DIPLOID	PASS
HN002-T2	AC007846.2	17	5676246	5984112	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	1228	272	FALSE	DIPLOID	PASS
HN002-T2	AC007906.2	16	53069602	53086785	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	68	11	FALSE	DIPLOID	PASS
HN002-T2	AC007919.2	3	172361483	172361740	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	2	0	FALSE	HETLOSS	PASS
HN002-T2	AC007956.1	14	75158879	75179800	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	84	17	FALSE	DIPLOID	PASS
HN002-T2	AC007998.2	18	33023835	33077904	FALSE	32	-0.0383314816057619	3	10679	77999957	1	2	1	1	2	1	77989278	1	275	216	8	FALSE	DIPLOID	PASS
HN002-T2	AC008012.1	12	4382928	4514656	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	527	39	FALSE	DIPLOID	PASS
HN002-T2	AC008073.3	2	24347236	24413305	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	265	50	FALSE	DIPLOID	PASS
HN002-T2	AC008132.13	22	18834324	18848562	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	56	0	FALSE	DIPLOID	PASS
HN002-T2	AC008267.1	7	65939543	65940709	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	5	1	FALSE	GAIN	PASS
HN002-T2	AC008372.1	14	78227711	78228033	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	1	1	FALSE	DIPLOID	PASS
HN002-T2	AC008387.1	5	72894203	72896845	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	10	4	FALSE	DIPLOID	PASS
HN002-T2	AC008397.1	19	18360760	18366229	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	22	1	FALSE	DIPLOID	PASS
HN002-T2	AC008397.2	19	18318771	18366229	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	190	6	FALSE	DIPLOID	PASS
HN002-T2	AC008403.1	19	48969094	48975688	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	27	0	FALSE	DIPLOID	PASS
HN002-T2	AC008481.3	19	11577055	11616513	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	159	3	FALSE	DIPLOID	PASS
HN002-T2	AC008498.1	5	60411538	60411762	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	1	0	FALSE	DIPLOID	PASS
HN002-T2	AC008537.1	19	41307202	41404187	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	386	49	FALSE	DIPLOID	PASS
HN002-T2	AC008575.1	5	112162910	112203279	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	160	31	FALSE	DIPLOID	PASS
HN002-T2	AC008581.2	5	76326727	76447980	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	484	78	FALSE	DIPLOID	PASS
HN002-T2	AC008676.3	5	156768604	156887108	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	473	113	FALSE	DIPLOID	PASS
HN002-T2	AC008686.1	19	13890884	13900972	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	39	1	FALSE	DIPLOID	PASS
HN002-T2	AC008687.1	19	49526210	49540152	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	55	0	FALSE	DIPLOID	PASS
HN002-T2	AC008687.4	19	49520753	49523780	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	12	0	FALSE	DIPLOID	PASS
HN002-T2	AC008687.8	19	49559050	49568333	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	37	7	FALSE	DIPLOID	PASS
HN002-T2	AC008695.1	5	130761584	131132676	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	1484	231	TRUE	DIPLOID	PASS
HN002-T2	AC008750.8	19	51853627	51871353	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	71	25	FALSE	DIPLOID	PASS
HN002-T2	AC008758.1	19	12572373	12662288	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	359	37	FALSE	DIPLOID	PASS
HN002-T2	AC008758.4	19	12490003	12512088	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	89	12	FALSE	DIPLOID	PASS
HN002-T2	AC008758.5	19	12502763	12551896	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	196	38	FALSE	DIPLOID	PASS
HN002-T2	AC008758.6	19	12543917	12595630	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	207	62	FALSE	DIPLOID	PASS
HN002-T2	AC008763.2	19	7694682	7707934	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	53	17	FALSE	DIPLOID	PASS
HN002-T2	AC008763.3	19	7743387	7747740	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	17	4	FALSE	DIPLOID	PASS
HN002-T2	AC008764.1	19	16589878	16739015	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	596	80	FALSE	DIPLOID	PASS
HN002-T2	AC008764.4	19	16688453	16770926	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	330	47	FALSE	DIPLOID	PASS
HN002-T2	AC008770.1	19	12128703	12163782	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	140	2	FALSE	DIPLOID	PASS
HN002-T2	AC008770.2	19	12035890	12090105	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	216	8	FALSE	DIPLOID	PASS
HN002-T2	AC008878.1	19	7571938	7584508	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	50	17	FALSE	DIPLOID	PASS
HN002-T2	AC008878.2	19	7598481	7604945	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	25	9	FALSE	DIPLOID	PASS
HN002-T2	AC008878.3	19	7447720	7537363	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	358	7	FALSE	DIPLOID	PASS
HN002-T2	AC008948.1	5	101569696	101571279	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	6	1	FALSE	DIPLOID	PASS
HN002-T2	AC008964.1	5	39105358	39107350	FALSE	10	-0.0431379801373945	3	10959995	52634300	1	2	1	1	2	1	41674305	1	113	9	1	FALSE	DIPLOID	PASS
HN002-T2	AC008982.1	19	39308111	39330818	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	90	16	FALSE	DIPLOID	PASS
HN002-T2	AC009041.2	16	1031252	1031663	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	1	1	FALSE	DIPLOID	PASS
HN002-T2	AC009060.1	16	70239303	70239683	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	1	0	FALSE	DIPLOID	PASS
HN002-T2	AC009065.1	16	2303738	2312343	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	35	0	FALSE	DIPLOID	PASS
HN002-T2	AC009086.2	16	29674600	29706465	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	127	19	FALSE	DIPLOID	PASS
HN002-T2	AC009119.2	16	83941737	83985050	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	173	73	FALSE	DIPLOID	PASS
HN002-T2	AC009133.6	16	29823582	29831413	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	32	4	FALSE	DIPLOID	PASS
HN002-T2	AC009163.2	16	75562430	75579326	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	68	1	FALSE	DIPLOID	PASS
HN002-T2	AC009163.4	16	75446582	75498604	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	208	1	FALSE	DIPLOID	PASS
HN002-T2	AC009336.2	2	177015813	177037825	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	87	23	FALSE	DIPLOID	PASS
HN002-T2	AC009477.2	2	131792665	131792835	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	1	0	FALSE	DIPLOID	PASS
HN002-T2	AC009690.1	15	72577068	72668322	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	364	4	FALSE	DIPLOID	PASS
HN002-T2	AC009690.3	15	72559087	72612287	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	212	4	FALSE	DIPLOID	PASS
HN002-T2	AC009802.1	18	61602042	61609601	FALSE	32	-0.0383314816057619	3	10679	77999957	1	2	1	1	2	1	77989278	1	275	30	0	FALSE	DIPLOID	PASS
HN002-T2	AC009879.2	8	67342420	67357559	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	60	14	FALSE	GAIN	PASS
HN002-T2	AC009879.3	8	67344721	67430759	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	345	72	FALSE	GAIN	PASS
HN002-T2	AC010132.3	7	42948872	42971773	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	91	28	FALSE	GAIN	PASS
HN002-T2	AC010197.2	12	21689137	21810732	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	485	33	FALSE	DIPLOID	PASS
HN002-T2	AC010255.3	5	121465317	121519644	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	218	31	FALSE	DIPLOID	PASS
HN002-T2	AC010319.2	19	17547420	17571613	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	97	0	FALSE	DIPLOID	PASS
HN002-T2	AC010323.1	19	8373167	8386263	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	52	0	FALSE	DIPLOID	PASS
HN002-T2	AC010325.1	19	51279398	51296399	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	68	17	FALSE	DIPLOID	PASS
HN002-T2	AC010326.2	19	58388133	58427959	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	159	7	FALSE	DIPLOID	PASS
HN002-T2	AC010327.1	19	55666125	55672039	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	24	7	FALSE	DIPLOID	PASS
HN002-T2	AC010327.2	19	55738587	55741647	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	13	4	FALSE	DIPLOID	PASS
HN002-T2	AC010422.3	19	12754645	12759211	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	18	1	FALSE	DIPLOID	PASS
HN002-T2	AC010422.5	19	12775642	12780211	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	18	1	FALSE	DIPLOID	PASS
HN002-T2	AC010422.6	19	12636534	12691789	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	222	13	FALSE	DIPLOID	PASS
HN002-T2	AC010422.8	19	12778885	12792648	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	55	1	FALSE	DIPLOID	PASS
HN002-T2	AC010441.1	5	150157867	150176297	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	74	15	FALSE	DIPLOID	PASS
HN002-T2	AC010463.1	19	17378227	17393775	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	63	10	FALSE	DIPLOID	PASS
HN002-T2	AC010487.3	19	53383916	53466021	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	321	79	FALSE	DIPLOID	PASS
HN002-T2	AC010522.1	19	58331087	58370309	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	152	21	FALSE	DIPLOID	PASS
HN002-T2	AC010531.1	16	87336482	87367879	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	126	33	FALSE	DIPLOID	PASS
HN002-T2	AC010542.3	16	66503715	66551215	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	189	16	FALSE	DIPLOID	PASS
HN002-T2	AC010547.4	16	71481503	71523214	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	167	20	FALSE	DIPLOID	PASS
HN002-T2	AC010615.4	19	21587961	21674068	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	344	93	FALSE	DIPLOID	PASS
HN002-T2	AC010616.1	19	42411857	42432668	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	80	5	FALSE	DIPLOID	PASS
HN002-T2	AC010616.2	19	42461031	42498384	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	149	3	FALSE	DIPLOID	PASS
HN002-T2	AC010619.1	19	49966009	49989488	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	93	13	FALSE	DIPLOID	PASS
HN002-T2	AC010646.1	19	17346749	17366257	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	77	17	FALSE	DIPLOID	PASS
HN002-T2	AC010760.1	15	22456895	22460351	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	14	3	FALSE	DIPLOID	PASS
HN002-T2	AC011005.1	7	128766572	128770847	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	17	9	FALSE	GAIN	PASS
HN002-T2	AC011195.2	17	56737785	56769379	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	126	2	FALSE	DIPLOID	PASS
HN002-T2	AC011298.1	2	241624478	241624705	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	1	0	FALSE	DIPLOID	PASS
HN002-T2	AC011330.3	15	43906406	43924481	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	54	0	FALSE	DIPLOID	PASS
HN002-T2	AC011448.1	19	19627036	19646885	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	79	23	FALSE	DIPLOID	PASS
HN002-T2	AC011452.1	19	50412758	50461648	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	196	34	FALSE	DIPLOID	PASS
HN002-T2	AC011455.2	19	39406044	39440495	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	138	39	FALSE	DIPLOID	PASS
HN002-T2	AC011462.1	19	41856758	41930906	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	296	4	FALSE	DIPLOID	PASS
HN002-T2	AC011473.4	19	51499274	51512837	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	54	9	FALSE	DIPLOID	PASS
HN002-T2	AC011475.1	19	10751715	10752093	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	2	0	FALSE	DIPLOID	PASS
HN002-T2	AC011479.1	19	38779791	38795550	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	63	0	FALSE	DIPLOID	PASS
HN002-T2	AC011498.4	19	4528439	4540079	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	47	4	FALSE	DIPLOID	PASS
HN002-T2	AC011499.1	19	5784016	5785630	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	6	0	FALSE	DIPLOID	PASS
HN002-T2	AC011511.1	19	10416103	10426685	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	42	11	FALSE	DIPLOID	PASS
HN002-T2	AC011511.4	19	10426147	10431354	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	21	4	FALSE	DIPLOID	PASS
HN002-T2	AC011530.1	19	46282695	46289231	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	26	0	FALSE	DIPLOID	PASS
HN002-T2	AC011604.2	12	20968608	21243179	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	1098	442	FALSE	DIPLOID	PASS
HN002-T2	AC011755.1	2	133874577	133876625	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	8	1	FALSE	DIPLOID	PASS
HN002-T2	AC011897.1	2	14775215	14790933	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	64	1	FALSE	DIPLOID	PASS
